locus_tag	ftype	length_bp	gene	EC_number	COG	product
PJAMIPGF_00001	CDS	951				hypothetical protein
PJAMIPGF_00002	CDS	558				hypothetical protein
PJAMIPGF_00003	CDS	885				hypothetical protein
PJAMIPGF_00004	CDS	951				hypothetical protein
PJAMIPGF_00005	CDS	954				hypothetical protein
PJAMIPGF_00006	CDS	951				hypothetical protein
PJAMIPGF_00007	CDS	2628				hypothetical protein
PJAMIPGF_00008	CDS	783				hypothetical protein
PJAMIPGF_00009	CDS	1356				hypothetical protein
PJAMIPGF_00010	CDS	939				hypothetical protein
PJAMIPGF_00011	CDS	3354				hypothetical protein
PJAMIPGF_00012	CDS	1782				hypothetical protein
PJAMIPGF_00013	CDS	522				hypothetical protein
PJAMIPGF_00014	CDS	300				hypothetical protein
PJAMIPGF_00015	CDS	942				hypothetical protein
PJAMIPGF_00016	CDS	453				hypothetical protein
PJAMIPGF_00017	CDS	366				hypothetical protein
PJAMIPGF_00018	CDS	636				hypothetical protein
PJAMIPGF_00019	CDS	693				hypothetical protein
PJAMIPGF_00020	CDS	522				hypothetical protein
PJAMIPGF_00021	CDS	171				hypothetical protein
PJAMIPGF_00022	CDS	267				hypothetical protein
PJAMIPGF_00023	CDS	270				hypothetical protein
PJAMIPGF_00024	CDS	414				hypothetical protein
PJAMIPGF_00025	CDS	702				hypothetical protein
PJAMIPGF_00026	CDS	297				hypothetical protein
PJAMIPGF_00027	CDS	186				hypothetical protein
PJAMIPGF_00028	CDS	591				hypothetical protein
PJAMIPGF_00029	CDS	255				hypothetical protein
PJAMIPGF_00030	CDS	234				hypothetical protein
PJAMIPGF_00031	CDS	261				hypothetical protein
PJAMIPGF_00032	CDS	351				hypothetical protein
PJAMIPGF_00033	CDS	282				hypothetical protein
PJAMIPGF_00034	CDS	504				hypothetical protein
PJAMIPGF_00035	CDS	885				hypothetical protein
PJAMIPGF_00036	CDS	393				hypothetical protein
PJAMIPGF_00037	CDS	414				hypothetical protein
PJAMIPGF_00038	CDS	405				hypothetical protein
PJAMIPGF_00039	CDS	465				hypothetical protein
PJAMIPGF_00040	CDS	483	ssb_1		COG0629	Single-stranded DNA-binding protein
PJAMIPGF_00041	CDS	147				hypothetical protein
PJAMIPGF_00042	CDS	855				hypothetical protein
PJAMIPGF_00043	CDS	210				hypothetical protein
PJAMIPGF_00044	CDS	612				hypothetical protein
PJAMIPGF_00045	CDS	276				hypothetical protein
PJAMIPGF_00046	CDS	108				hypothetical protein
PJAMIPGF_00047	CDS	516				hypothetical protein
PJAMIPGF_00048	CDS	753				hypothetical protein
PJAMIPGF_00049	CDS	543				hypothetical protein
PJAMIPGF_00050	CDS	483				hypothetical protein
PJAMIPGF_00051	CDS	1191				hypothetical protein
PJAMIPGF_00052	CDS	603				hypothetical protein
PJAMIPGF_00053	CDS	513				hypothetical protein
PJAMIPGF_00054	CDS	561				hypothetical protein
PJAMIPGF_00055	CDS	1377				hypothetical protein
PJAMIPGF_00056	CDS	987				hypothetical protein
PJAMIPGF_00057	CDS	417				hypothetical protein
PJAMIPGF_00058	CDS	285				hypothetical protein
PJAMIPGF_00059	CDS	570	orn_1	3.1.-.-	COG1949	Oligoribonuclease
PJAMIPGF_00060	CDS	735				hypothetical protein
PJAMIPGF_00061	CDS	537				hypothetical protein
PJAMIPGF_00062	CDS	1164				hypothetical protein
PJAMIPGF_00063	CDS	1572				hypothetical protein
PJAMIPGF_00064	CDS	657				hypothetical protein
PJAMIPGF_00065	CDS	636				hypothetical protein
PJAMIPGF_00066	CDS	1146				hypothetical protein
PJAMIPGF_00067	CDS	390				hypothetical protein
PJAMIPGF_00068	CDS	348				hypothetical protein
PJAMIPGF_00069	CDS	273				hypothetical protein
PJAMIPGF_00070	CDS	351				hypothetical protein
PJAMIPGF_00071	CDS	624				hypothetical protein
PJAMIPGF_00072	CDS	339				hypothetical protein
PJAMIPGF_00073	CDS	393				hypothetical protein
PJAMIPGF_00074	CDS	3600				hypothetical protein
PJAMIPGF_00075	CDS	888				hypothetical protein
PJAMIPGF_00076	CDS	291				hypothetical protein
PJAMIPGF_00077	CDS	210				hypothetical protein
PJAMIPGF_00078	CDS	4776				hypothetical protein
PJAMIPGF_00079	CDS	1440				hypothetical protein
PJAMIPGF_00080	CDS	378				hypothetical protein
PJAMIPGF_00081	CDS	942				hypothetical protein
PJAMIPGF_00082	CDS	621				hypothetical protein
PJAMIPGF_00083	CDS	903				hypothetical protein
PJAMIPGF_00084	CDS	372				hypothetical protein
PJAMIPGF_00085	CDS	552				hypothetical protein
PJAMIPGF_00086	CDS	1704				hypothetical protein
PJAMIPGF_00087	CDS	99				hypothetical protein
