locus_tag	ftype	length_bp	gene	EC_number	COG	product
ABJEJBNN_00001	tRNA	76				tRNA-Lys(ctt)
ABJEJBNN_00002	CDS	1047	xerC_1			Tyrosine recombinase XerC
ABJEJBNN_00003	CDS	159				hypothetical protein
ABJEJBNN_00004	CDS	276				hypothetical protein
ABJEJBNN_00005	CDS	594				hypothetical protein
ABJEJBNN_00006	CDS	858				hypothetical protein
ABJEJBNN_00007	CDS	561				hypothetical protein
ABJEJBNN_00008	CDS	459	ssb_1			Single-stranded DNA-binding protein
ABJEJBNN_00009	CDS	312				hypothetical protein
ABJEJBNN_00010	CDS	186				hypothetical protein
ABJEJBNN_00011	CDS	216				hypothetical protein
ABJEJBNN_00012	CDS	555				hypothetical protein
ABJEJBNN_00013	CDS	681				hypothetical protein
ABJEJBNN_00014	CDS	858				hypothetical protein
ABJEJBNN_00015	CDS	183				hypothetical protein
ABJEJBNN_00016	CDS	162				hypothetical protein
ABJEJBNN_00017	CDS	414				hypothetical protein
ABJEJBNN_00018	CDS	309				hypothetical protein
ABJEJBNN_00019	CDS	354				hypothetical protein
ABJEJBNN_00020	CDS	228				hypothetical protein
ABJEJBNN_00021	CDS	372				hypothetical protein
ABJEJBNN_00022	CDS	651	lexA_1	3.4.21.88		LexA repressor
ABJEJBNN_00023	CDS	219				hypothetical protein
ABJEJBNN_00024	CDS	459				hypothetical protein
ABJEJBNN_00025	CDS	156				hypothetical protein
ABJEJBNN_00026	CDS	894				hypothetical protein
ABJEJBNN_00027	CDS	1404	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
ABJEJBNN_00028	CDS	267				hypothetical protein
ABJEJBNN_00029	CDS	306				hypothetical protein
ABJEJBNN_00030	CDS	198				hypothetical protein
ABJEJBNN_00031	CDS	444				hypothetical protein
ABJEJBNN_00032	CDS	135				hypothetical protein
ABJEJBNN_00033	CDS	288	ybcO	3.1.-.-		Putative nuclease YbcO
ABJEJBNN_00034	CDS	363				hypothetical protein
ABJEJBNN_00035	CDS	180				hypothetical protein
ABJEJBNN_00036	CDS	1101				hypothetical protein
ABJEJBNN_00037	CDS	687				hypothetical protein
ABJEJBNN_00038	CDS	309				hypothetical protein
ABJEJBNN_00039	CDS	432	rrrD_1	3.2.1.17	COG3772	Lysozyme RrrD
ABJEJBNN_00040	CDS	357				hypothetical protein
ABJEJBNN_00041	CDS	342				hypothetical protein
ABJEJBNN_00042	CDS	135				hypothetical protein
ABJEJBNN_00043	CDS	192				hypothetical protein
ABJEJBNN_00044	CDS	702				hypothetical protein
ABJEJBNN_00045	CDS	438				hypothetical protein
ABJEJBNN_00046	CDS	570				hypothetical protein
ABJEJBNN_00047	CDS	1242				hypothetical protein
ABJEJBNN_00048	CDS	1437				hypothetical protein
ABJEJBNN_00049	CDS	948				hypothetical protein
ABJEJBNN_00050	CDS	1173				hypothetical protein
ABJEJBNN_00051	CDS	417				hypothetical protein
ABJEJBNN_00052	CDS	1341				hypothetical protein
ABJEJBNN_00053	CDS	375				hypothetical protein
ABJEJBNN_00054	CDS	348				hypothetical protein
ABJEJBNN_00055	CDS	402				hypothetical protein
ABJEJBNN_00056	CDS	384				hypothetical protein
ABJEJBNN_00057	CDS	489				hypothetical protein
ABJEJBNN_00058	CDS	582				hypothetical protein
ABJEJBNN_00059	CDS	513				hypothetical protein
ABJEJBNN_00060	CDS	1086				hypothetical protein
ABJEJBNN_00061	CDS	393				hypothetical protein
ABJEJBNN_00062	CDS	1509				hypothetical protein
ABJEJBNN_00063	CDS	603	tfaE			Prophage tail fiber assembly protein TfaE
ABJEJBNN_00064	CDS	1557				hypothetical protein
ABJEJBNN_00065	CDS	690				hypothetical protein
ABJEJBNN_00066	CDS	1134				hypothetical protein
ABJEJBNN_00067	CDS	366				hypothetical protein
ABJEJBNN_00068	CDS	675				hypothetical protein
ABJEJBNN_00069	CDS	825				hypothetical protein
ABJEJBNN_00070	CDS	342				hypothetical protein
ABJEJBNN_00071	CDS	750				hypothetical protein
ABJEJBNN_00072	CDS	1638				hypothetical protein
ABJEJBNN_00073	CDS	417				hypothetical protein
ABJEJBNN_00074	CDS	432				hypothetical protein
ABJEJBNN_00075	CDS	1512				hypothetical protein
ABJEJBNN_00076	CDS	495				hypothetical protein
ABJEJBNN_00077	CDS	171				hypothetical protein
ABJEJBNN_00078	CDS	357				hypothetical protein
ABJEJBNN_00079	CDS	432	rrrD_2	3.2.1.17	COG3772	Lysozyme RrrD
ABJEJBNN_00080	CDS	324				hypothetical protein
ABJEJBNN_00081	tRNA	77				tRNA-Trp(cca)
ABJEJBNN_00082	tRNA	89				tRNA-Ser(tga)
ABJEJBNN_00083	CDS	2031				hypothetical protein
ABJEJBNN_00084	CDS	354				hypothetical protein
ABJEJBNN_00085	CDS	351	rusA	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
ABJEJBNN_00086	CDS	138				hypothetical protein
ABJEJBNN_00087	CDS	684				hypothetical protein
ABJEJBNN_00088	CDS	738				hypothetical protein
ABJEJBNN_00089	CDS	225				hypothetical protein
ABJEJBNN_00090	CDS	723				hypothetical protein
ABJEJBNN_00091	CDS	276				hypothetical protein
ABJEJBNN_00092	tRNA	76				tRNA-Gly(gcc)
ABJEJBNN_00093	CDS	390	intA_1		COG0582	Prophage integrase IntA
ABJEJBNN_00094	CDS	327	intS_1		COG0582	Prophage integrase IntS
ABJEJBNN_00095	CDS	171				hypothetical protein
ABJEJBNN_00096	CDS	234	intS_2		COG0582	Prophage integrase IntS
ABJEJBNN_00097	CDS	96				hypothetical protein
ABJEJBNN_00098	CDS	195				hypothetical protein
ABJEJBNN_00099	CDS	1518	umuC_1		COG0389	Protein UmuC
ABJEJBNN_00100	CDS	978	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
ABJEJBNN_00101	CDS	1656				hypothetical protein
ABJEJBNN_00102	CDS	861				hypothetical protein
ABJEJBNN_00103	CDS	1059		5.1.1.-	COG4948	N-succinyl-L-Arg/Lys racemase
ABJEJBNN_00104	CDS	1713	mdlC	4.1.1.7		Benzoylformate decarboxylase
ABJEJBNN_00105	CDS	669				hypothetical protein
ABJEJBNN_00106	CDS	1092				hypothetical protein
ABJEJBNN_00107	CDS	357				hypothetical protein
ABJEJBNN_00108	CDS	669				hypothetical protein
ABJEJBNN_00109	CDS	1362	stp			Multidrug resistance protein Stp
ABJEJBNN_00110	CDS	870				hypothetical protein
ABJEJBNN_00111	CDS	2802				hypothetical protein
ABJEJBNN_00112	CDS	201				hypothetical protein
ABJEJBNN_00113	CDS	240				hypothetical protein
ABJEJBNN_00114	CDS	786				hypothetical protein
ABJEJBNN_00115	CDS	1185				hypothetical protein
ABJEJBNN_00116	CDS	3378				hypothetical protein
ABJEJBNN_00117	CDS	405				hypothetical protein
ABJEJBNN_00118	CDS	288				hypothetical protein
ABJEJBNN_00119	CDS	420				hypothetical protein
ABJEJBNN_00120	CDS	1536				hypothetical protein
ABJEJBNN_00121	CDS	663				hypothetical protein
ABJEJBNN_00122	CDS	93				hypothetical protein
ABJEJBNN_00123	tRNA	88				tRNA-Ser(gga)
ABJEJBNN_00124	CDS	90				hypothetical protein
ABJEJBNN_00125	CDS	507				hypothetical protein
ABJEJBNN_00126	CDS	1482				hypothetical protein
ABJEJBNN_00127	CDS	423				hypothetical protein
ABJEJBNN_00128	CDS	1719				hypothetical protein
ABJEJBNN_00129	CDS	978				hypothetical protein
ABJEJBNN_00130	CDS	1236				hypothetical protein
ABJEJBNN_00131	CDS	525				hypothetical protein
ABJEJBNN_00132	CDS	1344				hypothetical protein
ABJEJBNN_00133	CDS	765				hypothetical protein
ABJEJBNN_00134	CDS	2694	clpV1_1		COG0542	Protein ClpV1
ABJEJBNN_00135	CDS	684				hypothetical protein
ABJEJBNN_00136	CDS	579	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
ABJEJBNN_00137	CDS	879				hypothetical protein
ABJEJBNN_00138	CDS	882				hypothetical protein
ABJEJBNN_00139	CDS	879				hypothetical protein
ABJEJBNN_00140	CDS	2802				hypothetical protein
ABJEJBNN_00141	CDS	255				hypothetical protein
ABJEJBNN_00142	CDS	786				hypothetical protein
ABJEJBNN_00143	CDS	1179				hypothetical protein
ABJEJBNN_00144	CDS	228				hypothetical protein
ABJEJBNN_00145	CDS	132				hypothetical protein
ABJEJBNN_00146	tRNA	88				tRNA-Ser(gga)
ABJEJBNN_00147	CDS	90				hypothetical protein
ABJEJBNN_00148	CDS	804	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
ABJEJBNN_00149	CDS	1122	tyrA		COG0287	T-protein
ABJEJBNN_00150	CDS	1035	gntR			HTH-type transcriptional regulator GntR
ABJEJBNN_00151	CDS	444	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
ABJEJBNN_00152	CDS	273				hypothetical protein
ABJEJBNN_00153	CDS	1365	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
ABJEJBNN_00154	CDS	1359	narK		COG2223	Nitrate/nitrite transporter NarK
ABJEJBNN_00155	CDS	459	iscR		COG1959	HTH-type transcriptional regulator IscR
ABJEJBNN_00156	CDS	1215	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
ABJEJBNN_00157	CDS	384	iscU_1		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
ABJEJBNN_00158	CDS	369	iscA		COG0316	Iron-binding protein IscA
ABJEJBNN_00159	CDS	861				hypothetical protein
ABJEJBNN_00160	CDS	927				hypothetical protein
ABJEJBNN_00161	CDS	1305				hypothetical protein
ABJEJBNN_00162	CDS	204				hypothetical protein
ABJEJBNN_00163	CDS	225				hypothetical protein
ABJEJBNN_00164	CDS	333	emrE		COG2076	Multidrug transporter EmrE
ABJEJBNN_00165	CDS	966	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
ABJEJBNN_00166	CDS	759	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
ABJEJBNN_00167	CDS	1320		3.5.1.47		N-acetyldiaminopimelate deacetylase
ABJEJBNN_00168	CDS	450				hypothetical protein
ABJEJBNN_00169	CDS	780				hypothetical protein
ABJEJBNN_00170	CDS	546				hypothetical protein
ABJEJBNN_00171	CDS	540				hypothetical protein
ABJEJBNN_00172	CDS	1062				hypothetical protein
